Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources,EV J1772 Connector Count,EV J1772 Power Output (kW),EV CCS Connector Count,EV CCS Power Output (kW),EV CHAdeMO Connector Count,EV CHAdeMO Power Output (kW),EV J3400 Connector Count,EV J3400 Power Output (kW)
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,Westminster Mall - Tesla Supercharger,1025 Westminster Mall,,Westminster,CA,92683,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,,,,24,,Tesla,https://www.tesla.com/supercharger,GPS,33.744878,-118.013011,2024-07-01,116787,2025-01-09 17:57:07 UTC,P,,,2018-12-01,,,,,TESLA,US,,,,Public,,public,,,SHOPPING_MALL,,,,,,,,,,,,,,,,,,,,,,,,,,false,"",0,,0,,0,,1,
ELEC,The Tower,10940 Wilshire Boulevard,,Los Angeles,CA,90024,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.058056,-118.445278,2025-01-12,116927,2025-01-12 00:06:57 UTC,,,,2019-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,"",1,5.2,0,,0,,0,
ELEC,The Tower,10940 Wilshire Boulevard,,Los Angeles,CA,90024,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,34.058056,-118.445278,2025-01-12,116927,2025-01-12 00:06:57 UTC,,,,2019-01-11,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,"",1,6.5,0,,0,,0,
ELEC,California State University - Stanislaus,1 University Cir,Located in Lot 3,Turlock,CA,95382,,209-667-3114,E,,Public,24 hours daily; parking permit required,,,,,,3,,,Non-Networked,,GPS,37.52509378618576,-120.8619368505401,2023-08-10,116959,2024-01-31 22:07:01 UTC,P,,,2018-08-31,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,California State University - Stanislaus,1 University Cir,Located in Lot 3,Turlock,CA,95382,,209-667-3114,E,,Public,24 hours daily; parking permit required,,,,,,3,,,Non-Networked,,GPS,37.52509378618576,-120.8619368505401,2023-08-10,116959,2024-01-31 22:07:01 UTC,P,,,2018-08-31,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,California State University - Stanislaus,1 University Cir,Located in Lot 3,Turlock,CA,95382,,209-667-3114,E,,Public,24 hours daily; parking permit required,,,,,,3,,,Non-Networked,,GPS,37.52509378618576,-120.8619368505401,2023-08-10,116959,2024-01-31 22:07:01 UTC,P,,,2018-08-31,,,,,J1772,US,,,,Public,,public,,,COLLEGE_CAMPUS,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,California Highway Patrol - Visitor Parking,11363 McCourtney Rd,,Grass Valley,CA,95949,,,E,,Private,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.204904,-121.077158,2023-06-12,117096,2024-01-31 22:07:01 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,California Highway Patrol - Visitor Parking,11363 McCourtney Rd,,Grass Valley,CA,95949,,,E,,Private,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.204904,-121.077158,2023-06-12,117096,2024-01-31 22:07:01 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Privé,,private,,,STATE_GOV,,,,,,,,,,,,,,,,,,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,SCP Mendocino Inn and Farm,8211 N Highway 1,,Little River,CA,95456,,707-937-0083,E,,Public - Call ahead,"9am-12pm, 3pm-7pm daily; guests only",,,,,,3,,,Non-Networked,,GPS,39.278102,-123.790334,2024-08-15,117099,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,SCP Mendocino Inn and Farm,8211 N Highway 1,,Little River,CA,95456,,707-937-0083,E,,Public - Call ahead,"9am-12pm, 3pm-7pm daily; guests only",,,,,,3,,,Non-Networked,,GPS,39.278102,-123.790334,2024-08-15,117099,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,SCP Mendocino Inn and Farm,8211 N Highway 1,,Little River,CA,95456,,707-937-0083,E,,Public - Call ahead,"9am-12pm, 3pm-7pm daily; guests only",,,,,,3,,,Non-Networked,,GPS,39.278102,-123.790334,2024-08-15,117099,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,Free,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,MacCallum House Suites,10691 Palette Dr,,Mendocino,CA,95460,,800-609-0492,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,39.309359,-123.798062,2024-08-15,117100,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,"",0,,0,,0,,1,
ELEC,MacCallum House Suites,10691 Palette Dr,,Mendocino,CA,95460,,800-609-0492,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,39.309359,-123.798062,2024-08-15,117100,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,"",0,,0,,0,,1,
ELEC,MacCallum House Suites,10691 Palette Dr,,Mendocino,CA,95460,,800-609-0492,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,39.309359,-123.798062,2024-08-15,117100,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,MacCallum House Suites,10691 Palette Dr,,Mendocino,CA,95460,,800-609-0492,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,4,,,Non-Networked,,GPS,39.309359,-123.798062,2024-08-15,117100,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772 TESLA,US,,,,Public - Appeler à l'avance,,public,CALL,,INN,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,Russian Gulch State Park,N Highway 1,,Mendocino,CA,95460,,707-937-5804,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,1,,,Non-Networked,,GPS,39.330425,-123.801947,2022-07-12,117103,2024-07-12 19:04:53 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,PARK,,,,,,,Free,,,,,,,,,,true,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,Boreal Mountain Resort,19749 Boreal Ridge Rd,,Soda Springs,CA,95728,,530-426-3663,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.336991,-120.350417,2024-08-15,117105,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,"",1,,0,,0,,0,
ELEC,Boreal Mountain Resort,19749 Boreal Ridge Rd,,Soda Springs,CA,95728,,530-426-3663,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,39.336991,-120.350417,2024-08-15,117105,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,true,,,,,,,,,false,"",1,,0,,0,,0,
ELEC,Chevron - Cisco Grove,90 Cisco Rd,,Soda Springs,CA,95728,,530-426-0328,E,,Public,24 hours daily,,,,,,1,,,Non-Networked,,GPS,39.308641,-120.545315,2022-07-12,117106,2024-07-12 19:06:40 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public,,public,,,CONVENIENCE_STORE,,,,,,,$2 per hour,,,,,,,,,,false,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,Northstar Lodge,970 Northstar Dr,,Truckee,CA,96161,,530-562-3900,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,39.276154,-120.122318,2024-08-15,117109,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$3 + $0.38/kWh + overstay fee,,,,,,,,,,true,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,Northstar Lodge,970 Northstar Dr,,Truckee,CA,96161,,530-562-3900,E,,Public - Call ahead,24 hours daily; for guest use only,,,,,,2,,,Non-Networked,,GPS,39.276154,-120.122318,2024-08-15,117109,2024-08-15 19:57:12 UTC,P,,,2019-01-01,,,,,J1772,US,,,,Public - Appeler à l'avance,,public,CALL,,HOTEL,,,,,,,$3 + $0.38/kWh + overstay fee,,,,,,,,,,true,,,,,,,,LD,false,"",1,,0,,0,,0,
ELEC,Inn at Death Valley,California 190,,Death Valley,CA,92328,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.4501355,-116.8518075,2023-06-12,117238,2025-01-06 18:23:40 UTC,FG,16,Department of the Interior,2018-12-01,,,,,J1772,US,,,,Public,,public,,DOI,HOTEL,,,,,,,,,,,,,,,,,false,,,,,Death Valley National Park,,,LD,false,"",1,,0,,0,,0,
ELEC,Inn at Death Valley,California 190,,Death Valley,CA,92328,,,E,,Public,24 hours daily,,,,,,2,,,Non-Networked,,GPS,36.4501355,-116.8518075,2023-06-12,117238,2025-01-06 18:23:40 UTC,FG,16,Department of the Interior,2018-12-01,,,,,J1772,US,,,,Public,,public,,DOI,HOTEL,,,,,,,,,,,,,,,,,false,,,,,Death Valley National Park,,,LD,false,"",1,,0,,0,,0,
ELEC,Pasadena Office Tower,150 S Los Robles Ave,Suite 160,Pasadena,CA,91101,,,E,,Private,,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,34.142973,-118.140553,2020-04-08,117253,2021-03-11 23:22:17 UTC,P,,,2018-10-02,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,"",1,,0,,0,,0,
ELEC,Pasadena Office Tower,150 S Los Robles Ave,Suite 160,Pasadena,CA,91101,,,E,,Private,,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,34.142973,-118.140553,2020-04-08,117253,2021-03-11 23:22:17 UTC,P,,,2018-10-02,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,"",1,,0,,0,,0,
ELEC,Pasadena Office Tower,150 S Los Robles Ave,Suite 160,Pasadena,CA,91101,,,E,,Private,,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,34.142973,-118.140553,2020-04-08,117253,2021-03-11 23:22:17 UTC,P,,,2018-10-02,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,"",1,,0,,0,,0,
ELEC,Pasadena Office Tower,150 S Los Robles Ave,Suite 160,Pasadena,CA,91101,,,E,,Private,,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,34.142973,-118.140553,2020-04-08,117253,2021-03-11 23:22:17 UTC,P,,,2018-10-02,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,Investmaster,710 Lakeway Dr,,Sunnyvale,CA,94085,,,E,,Private,,,,,,,6,,,Non-Networked,,GPS,37.387118,-121.987533,2023-05-03,117254,2024-01-31 22:07:01 UTC,P,,,2018-12-05,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,LD,true,"",1,,0,,0,,0,
ELEC,"Largo Concrete, Inc",2741 Walnut Ave,,Tustin,CA,92780,,,E,,Private,,,,,,,4,,,EV Connect,http://evconnect.com/,200-9,33.715181,-117.805613,2020-04-08,117255,2021-03-11 23:22:17 UTC,P,,,2018-10-02,,,,,J1772,US,,,,Privé,,private,,,OFFICE_BLDG,,,,,,,,,,,,,,,,,,,,,,,,,,true,"",2,,0,,0,,0,
